param_name,violation_time_s,integral_violation_pu_s,worst_vmin,worst_vmax,wall_time_s,avg_power_kw_per_phase__upstream,avg_batch__Llama-3.1-405B,n_batch_changes__Llama-3.1-405B,itl_violation_frac__Llama-3.1-405B,avg_throughput_tokens_per_s__Llama-3.1-405B,avg_batch__Llama-3.1-70B,n_batch_changes__Llama-3.1-70B,itl_violation_frac__Llama-3.1-70B,avg_throughput_tokens_per_s__Llama-3.1-70B,avg_batch__Llama-3.1-8B,n_batch_changes__Llama-3.1-8B,itl_violation_frac__Llama-3.1-8B,avg_throughput_tokens_per_s__Llama-3.1-8B,avg_power_kw_per_phase__downstream,avg_batch__Qwen3-235B-A22B,n_batch_changes__Qwen3-235B-A22B,itl_violation_frac__Qwen3-235B-A22B,avg_throughput_tokens_per_s__Qwen3-235B-A22B,avg_batch__Qwen3-30B-A3B,n_batch_changes__Qwen3-30B-A3B,itl_violation_frac__Qwen3-30B-A3B,avg_throughput_tokens_per_s__Qwen3-30B-A3B,param_value__upstream,param_value__downstream
latency_dual_step_size,24.899999999977354,0.02553877821043494,0.9476849329656579,1.0508148581296723,14.18131600000197,546.4801501058913,160.59555555555556,10,0.17441666666666666,162282.14639233166,276.69955555555555,10,0.03994444444444444,652468.0810242449,472.06044444444444,5,0.0,7388248.772613908,475.45702812437173,155.91333333333333,10,0.0,818186.939442922,343.1808888888889,11,0.0,3398461.481027421,0.1,100.0
latency_dual_step_size,26.699999999975716,0.023396178910826237,0.9476849329656579,1.0507424426329046,13.9661672000002,546.4307952166824,160.64444444444445,9,0.17441666666666666,162142.54171057307,276.29955555555557,10,0.03994444444444444,649211.1023763897,477.7493333333333,5,0.0,7418309.097770279,476.9592935418312,157.15333333333334,12,0.0,824892.997664517,347.21644444444445,13,0.0,3468753.288775615,1.0,0.1
latency_dual_step_size,26.699999999975716,0.023396178910826237,0.9476849329656579,1.0507424426329046,14.644041400002607,546.4307952166824,160.64444444444445,9,0.17441666666666666,162142.54171057307,276.29955555555557,10,0.03994444444444444,649211.1023763897,477.7493333333333,5,0.0,7418309.097770279,476.9592935418312,157.15333333333334,12,0.0,824892.997664517,347.21644444444445,13,0.0,3468753.288775615,1.0,1.0
latency_dual_step_size,26.699999999975716,0.023396178910826237,0.9476849329656579,1.0507424426329046,14.112277899999754,546.4307952166824,160.64444444444445,9,0.17441666666666666,162142.54171057307,276.29955555555557,10,0.03994444444444444,649211.1023763897,477.7493333333333,5,0.0,7418309.097770279,476.9592935418312,157.15333333333334,12,0.0,824892.997664517,347.21644444444445,13,0.0,3468753.288775615,1.0,10.0
latency_dual_step_size,26.699999999975716,0.023396178910826237,0.9476849329656579,1.0507424426329046,14.51914769999712,546.4307952166824,160.64444444444445,9,0.17441666666666666,162142.54171057307,276.29955555555557,10,0.03994444444444444,649211.1023763897,477.7493333333333,5,0.0,7418309.097770279,476.9592935418312,157.15333333333334,12,0.0,824892.997664517,347.21644444444445,13,0.0,3468753.288775615,1.0,50.0
latency_dual_step_size,26.699999999975716,0.023396178910826237,0.9476849329656579,1.0507424426329046,14.250001699998393,546.4307952166824,160.64444444444445,9,0.17441666666666666,162142.54171057307,276.29955555555557,10,0.03994444444444444,649211.1023763897,477.7493333333333,5,0.0,7418309.097770279,476.9592935418312,157.15333333333334,12,0.0,824892.997664517,347.21644444444445,13,0.0,3468753.288775615,1.0,100.0
latency_dual_step_size,23.699999999978445,0.025646795150409185,0.9480317944521224,1.0507089512807855,14.579261499995482,545.2085429274144,154.04266666666666,8,0.17441666666666666,156609.7969617454,277.1271111111111,13,0.03994444444444444,654855.164504154,474.79822222222225,6,0.0,7409596.384295537,474.44967409288915,158.89555555555555,12,0.0,832149.127443001,345.9222222222222,11,0.0,3455616.177992548,10.0,0.1
latency_dual_step_size,23.699999999978445,0.025646795150409185,0.9480317944521224,1.0507089512807855,14.096691499995359,545.2085429274144,154.04266666666666,8,0.17441666666666666,156609.7969617454,277.1271111111111,13,0.03994444444444444,654855.164504154,474.79822222222225,6,0.0,7409596.384295537,474.44967409288915,158.89555555555555,12,0.0,832149.127443001,345.9222222222222,11,0.0,3455616.177992548,10.0,1.0
latency_dual_step_size,23.699999999978445,0.025646795150409185,0.9480317944521224,1.0507089512807855,14.35783100000117,545.2085429274144,154.04266666666666,8,0.17441666666666666,156609.7969617454,277.1271111111111,13,0.03994444444444444,654855.164504154,474.79822222222225,6,0.0,7409596.384295537,474.44967409288915,158.89555555555555,12,0.0,832149.127443001,345.9222222222222,11,0.0,3455616.177992548,10.0,10.0
latency_dual_step_size,23.699999999978445,0.025646795150409185,0.9480317944521224,1.0507089512807855,14.598077900001954,545.2085429274144,154.04266666666666,8,0.17441666666666666,156609.7969617454,277.1271111111111,13,0.03994444444444444,654855.164504154,474.79822222222225,6,0.0,7409596.384295537,474.44967409288915,158.89555555555555,12,0.0,832149.127443001,345.9222222222222,11,0.0,3455616.177992548,10.0,50.0
latency_dual_step_size,23.699999999978445,0.025646795150409185,0.9480317944521224,1.0507089512807855,14.178376200005005,545.2085429274144,154.04266666666666,8,0.17441666666666666,156609.7969617454,277.1271111111111,13,0.03994444444444444,654855.164504154,474.79822222222225,6,0.0,7409596.384295537,474.44967409288915,158.89555555555555,12,0.0,832149.127443001,345.9222222222222,11,0.0,3455616.177992548,10.0,100.0
latency_dual_step_size,28.899999999973716,0.03267081329944076,0.9485067074800226,1.0511558494528785,15.043154200000572,543.3273240669816,127.80622222222222,139,0.12127777777777778,137213.62084819432,286.19955555555555,11,0.04066666666666666,685852.0037288785,485.82044444444443,4,0.0,7444003.73291297,476.98649011516034,163.19333333333333,13,0.0,854385.66893161,360.19377777777777,16,0.0,3624041.940266451,50.0,0.1
latency_dual_step_size,28.899999999973716,0.03267081329944076,0.9485067074800226,1.0511558494528785,14.233724899997469,543.3273240669816,127.80622222222222,139,0.12127777777777778,137213.62084819432,286.19955555555555,11,0.04066666666666666,685852.0037288785,485.82044444444443,4,0.0,7444003.73291297,476.98649011516034,163.19333333333333,13,0.0,854385.66893161,360.19377777777777,16,0.0,3624041.940266451,50.0,1.0
latency_dual_step_size,28.899999999973716,0.03267081329944076,0.9485067074800226,1.0511558494528785,14.113533899995673,543.3273240669816,127.80622222222222,139,0.12127777777777778,137213.62084819432,286.19955555555555,11,0.04066666666666666,685852.0037288785,485.82044444444443,4,0.0,7444003.73291297,476.98649011516034,163.19333333333333,13,0.0,854385.66893161,360.19377777777777,16,0.0,3624041.940266451,50.0,10.0
latency_dual_step_size,28.899999999973716,0.03267081329944076,0.9485067074800226,1.0511558494528785,14.60191230000055,543.3273240669816,127.80622222222222,139,0.12127777777777778,137213.62084819432,286.19955555555555,11,0.04066666666666666,685852.0037288785,485.82044444444443,4,0.0,7444003.73291297,476.98649011516034,163.19333333333333,13,0.0,854385.66893161,360.19377777777777,16,0.0,3624041.940266451,50.0,50.0
latency_dual_step_size,28.899999999973716,0.03267081329944076,0.9485067074800226,1.0511558494528785,14.739871300000232,543.3273240669816,127.80622222222222,139,0.12127777777777778,137213.62084819432,286.19955555555555,11,0.04066666666666666,685852.0037288785,485.82044444444443,4,0.0,7444003.73291297,476.98649011516034,163.19333333333333,13,0.0,854385.66893161,360.19377777777777,16,0.0,3624041.940266451,50.0,100.0
latency_dual_step_size,31.199999999971624,0.039645003569143855,0.9481352471878542,1.0507089512807855,14.22530430000188,542.3902200787936,111.99377777777778,222,0.08291666666666667,130104.72590996971,286.33155555555555,13,0.04066666666666666,686683.493453651,480.416,8,0.0,7427313.952570263,474.7433559496714,164.18444444444444,11,0.0,858994.7406845606,350.66,16,0.0,3491532.8163422234,100.0,0.1
latency_dual_step_size,31.199999999971624,0.039645003569143855,0.9481352471878542,1.0507089512807855,14.123884699998598,542.3902200787936,111.99377777777778,222,0.08291666666666667,130104.72590996971,286.33155555555555,13,0.04066666666666666,686683.493453651,480.416,8,0.0,7427313.952570263,474.7433559496714,164.18444444444444,11,0.0,858994.7406845606,350.66,16,0.0,3491532.8163422234,100.0,1.0
latency_dual_step_size,31.199999999971624,0.039645003569143855,0.9481352471878542,1.0507089512807855,13.969555100004072,542.3902200787936,111.99377777777778,222,0.08291666666666667,130104.72590996971,286.33155555555555,13,0.04066666666666666,686683.493453651,480.416,8,0.0,7427313.952570263,474.7433559496714,164.18444444444444,11,0.0,858994.7406845606,350.66,16,0.0,3491532.8163422234,100.0,10.0
latency_dual_step_size,31.199999999971624,0.039645003569143855,0.9481352471878542,1.0507089512807855,14.546970499999588,542.3902200787936,111.99377777777778,222,0.08291666666666667,130104.72590996971,286.33155555555555,13,0.04066666666666666,686683.493453651,480.416,8,0.0,7427313.952570263,474.7433559496714,164.18444444444444,11,0.0,858994.7406845606,350.66,16,0.0,3491532.8163422234,100.0,50.0
latency_dual_step_size,31.199999999971624,0.039645003569143855,0.9481352471878542,1.0507089512807855,15.050039000001561,542.3902200787936,111.99377777777778,222,0.08291666666666667,130104.72590996971,286.33155555555555,13,0.04066666666666666,686683.493453651,480.416,8,0.0,7427313.952570263,474.7433559496714,164.18444444444444,11,0.0,858994.7406845606,350.66,16,0.0,3491532.8163422234,100.0,100.0
w_throughput,16.99999999998454,0.010639830704422273,0.9488336658788106,1.0505900748037302,14.151087999998708,542.5249291616717,178.1688888888889,8,0.19858333333333333,180419.01576206577,180.19733333333335,5,0.0,684256.1750005129,184.76444444444445,6,0.0,5529488.65740594,470.7769544592893,102.22222222222223,4,0.0,542264.8311351099,92.864,6,0.0,1699866.25403984,0.0,0.0
w_throughput,19.299999999982447,0.01337589204552208,0.9483924309632034,1.0507708608978803,13.904054399994493,535.9169806323393,170.19066666666666,9,0.19852777777777778,168653.64937673957,259.87822222222223,9,0.0305,676844.6122637996,168.87333333333333,9,0.0,5045599.555325874,476.03993612815265,97.80444444444444,5,0.0,522654.3945752358,176.22755555555557,5,0.0,2283237.893125474,0.0,0.0001
w_throughput,15.999999999985448,0.010327607857176223,0.948983214657364,1.0508473814438668,14.732055699998455,526.0306461130714,156.8951111111111,8,0.17477777777777778,159004.74927132484,153.91822222222223,5,0.0,566719.5098882834,157.66222222222223,7,0.0,4617371.275492529,482.52168052751455,126.49333333333334,8,0.0,664425.1820876598,413.1093333333333,8,0.0,3991091.354315489,0.0,0.0005
w_throughput,24.699999999977535,0.026785112663792205,0.9474320578972913,1.0508274303114529,14.32455900000059,530.3094412440154,150.95111111111112,8,0.14475,160950.89337460854,245.9537777777778,7,0.035277777777777776,619968.62213743,151.14222222222222,9,0.0,4698701.415889389,481.99212385731835,181.24,9,0.0,945287.0040933478,386.5982222222222,12,0.0,3809425.1496406067,0.0,0.001
w_throughput,27.39999999997508,0.03529954715646971,0.9479751623387729,1.0509115797270778,14.096618000003218,528.8603873110264,161.01066666666668,9,0.17477777777777778,163483.40356151955,156.90933333333334,9,0.0,587846.3249635574,161.0551111111111,8,0.0,4723746.061744779,488.22852996147236,392.98488888888886,8,0.0,2014729.4163133425,405.84711111111113,26,0.0,3895072.0489337067,0.0,0.005
w_throughput,28.699999999973898,0.05017745407444121,0.9479751623387729,1.0507569704381123,13.989977900004305,528.5311369737252,160.58177777777777,7,0.17477777777777778,162601.63609868925,156.81822222222223,7,0.0,587293.3365997963,161.01733333333334,8,0.0,4721525.476999562,489.4676067091206,416.94933333333336,14,0.0,2136157.7967786067,431.42044444444446,33,0.0,4100432.72361036,0.0,0.01
w_throughput,16.099999999985357,0.009153870620806396,0.949090421567419,1.0507420557646934,14.38347519999661,548.5475540174976,173.30266666666665,6,0.19858333333333333,170895.87279273008,176.23733333333334,6,0.0,656642.7990530108,258.2648888888889,2,0.0,6733641.060378117,462.17045142137073,96.21777777777778,6,0.0,512916.3774826267,89.87066666666666,6,0.0,1668635.9371684333,0.0001,0.0
w_throughput,25.999999999976353,0.016102557838527983,0.9483521476476315,1.0505072662327233,14.512422699997842,545.2209500210357,165.06266666666667,9,0.19758333333333333,159445.93268227932,256.0875555555556,5,0.03027777777777778,654627.9962433181,245.0808888888889,7,0.0,6595004.941966924,464.42007694316027,89.59333333333333,7,0.0,481493.2629818338,151.76,8,0.0,1948016.1246734492,0.0001,0.0001
w_throughput,20.699999999981173,0.024577985052686952,0.9480458864399862,1.0507630952732088,14.362477100003161,532.1026062483209,157.66,10,0.17477777777777778,159683.53671611566,155.84933333333333,6,0.0,575543.4376592335,190.5208888888889,7,0.0,5331339.529238454,479.3626649579384,119.2,14,0.0,630489.3951051994,342.41422222222224,10,0.0,3502995.621814547,0.0001,0.0005
w_throughput,24.699999999977535,0.026027841691953043,0.947884288639292,1.0507630952732088,13.893550600005256,531.0913668645005,146.51111111111112,8,0.14475,155624.92767939065,243.7848888888889,7,0.035277777777777776,605865.3929160354,188.36311111111112,7,0.0,5191600.725306574,482.8630307400864,176.58444444444444,12,0.0,921302.83110416,361.6982222222222,12,0.0,3581608.802136295,0.0001,0.001
w_throughput,24.799999999977445,0.02165368136280114,0.9486038151684281,1.0506084062273238,14.478700300001947,529.9039242242284,158.87066666666666,9,0.17477777777777778,161867.00240467486,155.77377777777778,9,0.0,581058.9676464006,184.47511111111112,7,0.0,5067810.43844946,488.9052626111499,417.9448888888889,8,0.0,2141301.269049491,412.8093333333333,23,0.0,3959168.123256395,0.0001,0.005
w_throughput,27.49999999997499,0.031246800697267856,0.9479751623387729,1.0506084062273238,13.867218499995943,529.9082994234063,158.80844444444443,10,0.17477777777777778,161775.4254970381,155.9071111111111,11,0.0,582014.4952915909,184.4328888888889,8,0.0,5069306.345503406,489.72037170964023,445.99822222222224,4,0.0,2283624.7794532063,434.2493333333333,32,0.0,4123257.3476962075,0.0001,0.01
w_throughput,6.799999999993815,0.0035696373547416792,0.948989470810909,1.0504924314988606,14.286175499997626,558.1489921778154,178.4622222222222,6,0.18097222222222223,188765.18721227426,275.32444444444445,11,0.029861111111111113,780159.0980490497,474.1582222222222,2,0.0,7407780.8116621645,460.1643573617562,87.51511111111111,7,0.0,470067.0345910417,85.15377777777778,5,0.0,1606044.1031217405,0.0005,0.0
w_throughput,13.399999999987813,0.008564650989455616,0.9488249009907315,1.0505737862596334,13.398617300001206,550.2191315012437,173.7271111111111,7,0.1973611111111111,172018.98600056674,259.9937777777778,10,0.030222222222222223,685261.1368855672,474.1582222222222,2,0.0,7407780.8116621645,466.59035787005007,92.84444444444445,8,0.0,496373.3269020036,159.05777777777777,12,0.0,2039902.0997384305,0.0005,0.0001
w_throughput,23.399999999978718,0.02327589299501443,0.9484260394776509,1.0512703345985048,14.341325300003518,545.1754446997969,156.58533333333332,9,0.17441666666666666,158068.1655903235,208.90977777777778,11,0.01575,633429.5858533935,470.6737777777778,4,0.0,7396967.180184698,476.61030311610364,97.51333333333334,9,0.0,519538.20123101765,367.3137777777778,12,0.0,3714519.502886522,0.0005,0.0005
w_throughput,24.499999999977717,0.027003459374615287,0.9482803404788743,1.0507089512807855,13.694522300000244,545.9156170039721,160.56266666666667,9,0.17441666666666666,162429.28217686902,266.18755555555555,9,0.03713888888888889,637661.5259942305,421.71377777777775,6,0.0,7212368.086785524,474.6534748375894,170.48222222222222,11,0.0,891000.580132799,349.1622222222222,12,0.0,3476766.3428159053,0.0005,0.001
w_throughput,32.79999999997017,0.02901647290255515,0.9483579014204365,1.0508280229196967,14.62902629999735,532.3429779963957,152.43155555555555,9,0.17441666666666666,153498.80302202984,236.69644444444444,8,0.026305555555555554,627350.5481047565,336.1111111111111,13,0.0,5764173.015989635,488.27197454566635,422.1404444444444,4,0.0,2162574.723936019,408.156,20,0.0,3914154.302172755,0.0005,0.005
w_throughput,37.19999999996617,0.04587028355229445,0.948125861196457,1.0508280229196967,13.687339600000996,532.3871351167314,153.47155555555557,7,0.17441666666666666,156015.67191510234,224.65866666666668,7,0.021777777777777778,630014.8213593649,331.76444444444445,12,0.0,5678437.199700742,489.2019952540306,453.0382222222222,8,0.0,2319343.6777850823,427.08933333333334,37,0.0,4064159.3951665126,0.0005,0.01
w_throughput,6.099999999994452,0.0033284009334913975,0.9492763360102797,1.0506967023037024,13.426436200003081,561.7936513480006,195.51644444444443,8,0.1983611111111111,204278.06381160283,289.5022222222222,7,0.034916666666666665,783781.0809337342,493.07377777777776,2,0.0,7466601.476881927,457.6731253008684,87.39777777777778,5,0.0,470379.2010896225,83.16933333333333,4,0.0,1567027.502440437,0.001,0.0
w_throughput,12.899999999988268,0.010371408926105802,0.948875855623726,1.0508122339807686,14.057283299996925,556.6136288141321,179.96177777777777,5,0.1929722222222222,187298.12533629843,284.18844444444443,10,0.034527777777777775,750965.959456436,493.07377777777776,2,0.0,7466601.476881927,464.73139033355693,87.44266666666667,4,0.0,470374.59015067556,151.93066666666667,6,0.0,2031002.0507646278,0.001,0.0001
w_throughput,17.599999999983993,0.013559206506314462,0.9485410661025862,1.0509693600764898,13.628905799996573,544.2965310831337,153.31822222222223,5,0.17441666666666666,151640.18765581027,262.06266666666664,10,0.034083333333333334,647810.5971351083,491.8648888888889,4,0.0,7462848.169399058,474.08553108159083,94.57555555555555,10,0.0,507651.09557610535,362.12266666666665,11,0.0,3629533.244365112,0.001,0.0005
w_throughput,26.699999999975716,0.023396178910826237,0.9476849329656579,1.0507424426329046,14.210021200000483,546.4307952166824,160.64444444444445,9,0.17441666666666666,162142.54171057307,276.29955555555557,10,0.03994444444444444,649211.1023763897,477.7493333333333,5,0.0,7418309.097770279,476.9592935418312,157.15333333333334,12,0.0,824892.997664517,347.21644444444445,13,0.0,3468753.288775615,0.001,0.001
w_throughput,37.89999999996553,0.04595133428953705,0.9482275458701576,1.0508899066241513,13.65859979999368,535.4418690469765,157.92444444444445,9,0.17441666666666666,160005.52107345828,266.21066666666667,10,0.035444444444444445,654082.0764591136,356.5697777777778,14,0.0,5875689.788088405,487.35798652858927,398.31822222222223,4,0.0,2041714.3216271955,396.34933333333333,25,0.0,3811965.61565174,0.001,0.005
w_throughput,30.59999999997217,0.04613157336658105,0.9480783443659327,1.0508573213682992,14.005782700005511,535.2594942562471,158.532,10,0.1753611111111111,160828.9511428449,259.0995555555556,10,0.033166666666666664,648592.806653806,354.95644444444446,12,0.0,5856135.510810954,489.0659592680161,447.84711111111113,8,0.0,2292968.0874596233,426.8048888888889,34,0.0,4059814.547141766,0.001,0.01
w_throughput,10.099999999990814,0.006502094111214677,0.949084944811521,1.0506679920264994,14.295959100003529,580.1918890576638,273.09155555555554,42,0.3283055555555556,260531.0003071616,463.776,13,0.06591666666666667,1032912.4100531847,508.29155555555553,2,0.0,7514009.891352965,454.93010131733945,84.44044444444444,5,0.0,455102.5397093336,82.61644444444444,5,0.0,1554429.3314562922,0.005,0.0
w_throughput,14.79999999998654,0.010690440593063445,0.9489924677285486,1.0505223046079621,13.564250900002662,578.0138519507559,255.49866666666668,41,0.28752777777777777,251616.18544758085,439.0471111111111,12,0.059555555555555556,1011774.5869529288,508.29155555555553,2,0.0,7514009.891352965,456.9728008727769,82.95644444444444,4,0.0,448324.3245786171,153.2631111111111,8,0.0,1897299.4064655725,0.005,0.0001
w_throughput,11.299999999989723,0.013417117755378502,0.9485134912078074,1.0505108573904292,13.559653600001184,553.4908819810445,194.40977777777778,46,0.21755555555555556,198478.89507702066,305.42266666666666,21,0.043055555555555555,749203.7125770387,508.29155555555553,2,0.0,7514009.891352965,473.05940041214683,98.95377777777777,10,0.0,528709.9824265757,316.1066666666667,8,0.0,3316121.1067746053,0.005,0.0005
w_throughput,22.399999999979627,0.039190449406282635,0.948109053885592,1.0507350855761617,13.818265199995949,548.7456283311261,180.34755555555554,27,0.20747222222222222,193933.88722395737,292.6488888888889,16,0.043,698714.5409688794,508.29155555555553,2,0.0,7514009.891352965,477.5954240878417,136.9448888888889,7,0.0,721961.7623071676,399.8826666666667,19,0.0,3926455.9398668576,0.005,0.001
w_throughput,24.599999999977626,0.04540485061675559,0.9480646733402551,1.0507747227204463,14.271981300000334,546.6909785355618,183.4208888888889,26,0.2160277777777778,196298.94939094072,292.1928888888889,16,0.043444444444444445,685299.9446171289,477.8737777777778,25,0.0,7332580.984850246,482.39539262055905,314.64222222222224,17,0.0,1621373.7967784135,401.5804444444444,27,0.0,3870615.26005418,0.005,0.005
w_throughput,37.499999999965894,0.060208775826194376,0.9475401385604764,1.0505420895232278,13.63328460000048,541.3046510849683,183.4008888888889,32,0.21675,188676.95461964398,289.4893333333333,15,0.042916666666666665,675277.4918854508,415.7648888888889,35,0.0,6594673.591504953,487.66554938286305,372.42755555555556,18,0.0,1911424.760545116,430.83155555555555,40,0.0,4093035.7889956175,0.005,0.01
w_throughput,10.999999999989996,0.01036076802237358,0.9487766251877758,1.0504924314988606,14.288145400001667,580.7319826611731,291.5875555555556,21,0.35497222222222224,307089.5025578891,477.50044444444444,16,0.07077777777777777,1043090.3751409255,510.1404444444444,2,0.0,7519755.713511793,455.14137454867705,84.60977777777778,5,0.0,456161.1519713045,82.47866666666667,4,0.0,1550440.930492427,0.01,0.0
w_throughput,14.099999999987176,0.01291630461355031,0.9488309287410261,1.0506578442315324,14.563394299999345,580.6631713715343,289.696,22,0.3497222222222222,307178.54221806326,478.8871111111111,22,0.07055555555555555,1044624.942561971,510.1404444444444,2,0.0,7519755.713511793,452.93741575798674,82.97422222222222,3,0.0,448670.27355656103,139.0431111111111,12,0.0,1805295.8976784043,0.01,0.0001
w_throughput,15.999999999985448,0.017829456689210915,0.9486560535343311,1.0504924314988606,14.11173570000392,574.2694065032101,253.96533333333332,28,0.28352777777777777,289151.8713020942,424.78266666666667,25,0.06041666666666667,959558.752507957,509.9271111111111,4,0.0,7519075.859573692,457.1465635898601,80.13422222222222,6,0.0,436627.6457828461,264.59866666666665,13,0.0,2786212.075418888,0.01,0.0005
w_throughput,9.799999999991087,0.02039206728301424,0.94847089315983,1.0504924314988606,14.171643499998027,552.7225356154057,189.3728888888889,30,0.21819444444444444,227319.7611126856,329.68044444444445,32,0.04791666666666667,783437.3943151643,509.99822222222224,6,0.0,7519310.953033356,469.25221293022713,131.13066666666666,10,0.0,692575.2186805146,308.21377777777775,15,0.0,3154472.600012234,0.01,0.001
w_throughput,22.699999999979354,0.0435335244740241,0.9483074423040062,1.0504924314988606,15.07534179999493,551.1835465025864,186.13155555555556,27,0.21488888888888888,223159.8220797734,331.8426666666667,27,0.04797222222222222,788306.80484381,493.9893333333333,13,0.0,7372810.577388053,482.0351206286629,313.99555555555554,15,0.0,1618115.3848638071,403.68044444444445,25,0.0,3879605.9873934174,0.01,0.005
w_throughput,30.099999999972624,0.07040124750333343,0.9476685274355404,1.0507485563367094,13.981045500004257,547.5160233590701,185.3608888888889,26,0.21488888888888888,221375.59309966263,306.48533333333336,26,0.04402777777777778,737585.8278471583,480.1871111111111,24,0.0,7219842.377732263,482.74857779371405,357.50533333333334,30,0.0,1838948.7809517055,414.3537777777778,41,0.0,3965864.4562144037,0.01,0.01
w_switch,23.09999999997899,0.021137219775492613,0.9476849329656579,1.0507424426329046,14.609474400000181,546.5153553166201,160.9688888888889,9,0.17441666666666666,162491.73640974538,275.624,10,0.03963888888888889,649446.2526451525,478.496,5,0.0,7420340.7190793995,475.62337180488896,161.7577777777778,10,0.0,848271.5411838598,345.65422222222224,13,0.0,3438874.3046413907,0.2,0.2
w_switch,24.599999999977626,0.022634938162776973,0.9476849329656579,1.0508148514369722,14.146637500001816,546.4592758738887,160.86844444444444,9,0.17441666666666666,162349.18584895701,275.61955555555556,10,0.03963888888888889,649350.9280574863,478.496,5,0.0,7420340.7190793995,476.1468603841168,160.44,12,0.0,841599.4707324391,346.1142222222222,13,0.0,3448064.179263333,0.2,0.5
w_switch,24.599999999977626,0.022440344859876456,0.9476849329656579,1.050849945771801,14.054134099998919,546.4636860821845,160.9111111111111,9,0.17441666666666666,162372.73715850475,275.61955555555556,10,0.03963888888888889,649350.9280574863,478.496,5,0.0,7420340.7190793995,476.96114157045116,157.13555555555556,12,0.0,824803.550930847,347.28755555555557,13,0.0,3469023.1390792923,0.2,1.0
w_switch,20.799999999981083,0.017400825206158693,0.9476849329656579,1.0508148514369722,14.46224390000134,546.2592420243915,160.6151111111111,8,0.17441666666666666,161796.48001367511,275.5351111111111,9,0.03963888888888889,648603.4060933077,477.6071111111111,5,0.0,7415142.189289824,477.6533483793343,151.31333333333333,10,0.0,795200.5033682236,343.1453333333333,13,0.0,3438763.926195157,0.2,2.0
w_switch,28.29999999997426,0.029886990255692133,0.9476849329656579,1.0512703345985048,14.68359970000165,546.4039730755584,160.47955555555555,8,0.17441666666666666,162078.43039529692,274.9626666666667,11,0.03963888888888889,645648.3171002977,479.63377777777777,4,0.0,7424391.07950218,477.29166211381266,141.0088888888889,14,0.0,742286.3959774239,358.7048888888889,13,0.0,3631252.9037408414,0.2,5.0
w_switch,22.599999999979445,0.021000656614316222,0.9476849329656579,1.0507424426329046,14.217906600002607,546.4968173736902,160.89777777777778,10,0.17458333333333334,162411.5980047457,275.9506666666667,10,0.03977777777777778,649459.7440630033,478.2471111111111,5,0.0,7419826.6983909635,475.6349674218533,161.7577777777778,10,0.0,848271.5411838598,346.0097777777778,13,0.0,3442940.3738035276,0.5,0.2
w_switch,26.899999999975535,0.022971916856802152,0.9476849329656579,1.0507424426329046,14.197028200003842,546.4482082475431,160.77955555555556,10,0.17441666666666666,162271.90056809725,275.93066666666664,10,0.03977777777777778,649283.6499338946,478.2471111111111,5,0.0,7419826.6983909635,476.16526965688064,160.45777777777778,12,0.0,841688.9174661089,346.48755555555556,13,0.0,3453137.1478382377,0.5,0.5
w_switch,26.699999999975716,0.023396178910826237,0.9476849329656579,1.0507424426329046,14.02352239999891,546.4516641251931,160.80444444444444,9,0.17441666666666666,162281.03421560884,275.8728888888889,10,0.03977777777777778,648881.2812422639,478.2471111111111,5,0.0,7419826.6983909635,476.9592935418312,157.15333333333334,12,0.0,824892.997664517,347.21644444444445,13,0.0,3468753.288775615,0.5,1.0
w_switch,23.499999999978627,0.01796355143411477,0.9476849329656579,1.0507424426329046,14.563800800002355,546.2539620099523,160.52622222222223,9,0.17441666666666666,161719.19473281532,275.8462222222222,9,0.03977777777777778,648536.1279697161,477.4293333333333,5,0.0,7415938.703035782,477.6497078346631,151.3311111111111,10,0.0,795289.9501018934,342.932,13,0.0,3437949.2046142463,0.5,2.0
w_switch,26.099999999976262,0.02644116831514819,0.9476849329656579,1.0506269574007097,13.984165100002429,546.4474277401563,160.56933333333333,7,0.17441666666666666,162286.75877433282,275.9048888888889,11,0.03977777777777778,650477.2156505205,467.26044444444443,5,0.0,7370916.888862661,474.0964073018545,142.8022222222222,17,0.0,751517.3230561708,337.4577777777778,13,0.0,3347270.837126082,0.5,5.0
w_switch,22.599999999979445,0.021000656614316222,0.9476849329656579,1.0507424426329046,14.244106199999806,546.4737487295822,160.70222222222222,9,0.17441666666666666,162261.5409618137,276.37733333333335,10,0.03994444444444444,649789.5651971292,477.7493333333333,5,0.0,7418309.097770279,475.6349674218533,161.7577777777778,10,0.0,848271.5411838598,346.0097777777778,13,0.0,3442940.3738035276,1.0,0.2
w_switch,26.899999999975535,0.022971916856802152,0.9476849329656579,1.0507424426329046,14.471460200002184,546.42357954467,160.60177777777778,9,0.17441666666666666,162118.99040102534,276.3573333333333,10,0.03994444444444444,649613.4710680204,477.7493333333333,5,0.0,7418309.097770279,476.16526965688064,160.45777777777778,12,0.0,841688.9174661089,346.48755555555556,13,0.0,3453137.1478382377,1.0,0.5
w_switch,26.699999999975716,0.023396178910826237,0.9476849329656579,1.0507424426329046,14.383250799997768,546.4307952166824,160.64444444444445,9,0.17441666666666666,162142.54171057307,276.29955555555557,10,0.03994444444444444,649211.1023763897,477.7493333333333,5,0.0,7418309.097770279,476.9592935418312,157.15333333333334,12,0.0,824892.997664517,347.21644444444445,13,0.0,3468753.288775615,1.0,1.0
